country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Slovenia,SI,2020-36,<15yr,21,313706,10.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-37,<15yr,51,313706,23,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-38,<15yr,31,313706,26.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-39,<15yr,50,313706,25.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-40,<15yr,54,313706,33.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-41,<15yr,142,313706,62.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-42,<15yr,320,313706,147.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-43,<15yr,401,313706,229.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-44,<15yr,261,313706,211,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-45,<15yr,79,313706,108.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-46,<15yr,103,313706,58,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-47,<15yr,106,313706,66.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-48,<15yr,130,313706,75.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-49,<15yr,119,313706,79.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-50,<15yr,155,313706,87.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-51,<15yr,169,313706,103.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-52,<15yr,181,313706,111.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-53,<15yr,213,313706,125.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-01,<15yr,305,313706,165.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-02,<15yr,245,313706,175.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-03,<15yr,290,313706,170.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-04,<15yr,394,313706,218,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-05,<15yr,422,313706,260.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-10,15-24yr,0,194795,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-11,15-24yr,21,194795,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-12,15-24yr,9,194795,15.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-13,15-24yr,15,194795,12.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-14,15-24yr,16,194795,15.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-15,15-24yr,20,194795,18.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-16,15-24yr,10,194795,15.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-17,15-24yr,8,194795,9.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-18,15-24yr,0,194795,4.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-19,15-24yr,2,194795,1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-20,15-24yr,1,194795,1.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-21,15-24yr,1,194795,1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-22,15-24yr,1,194795,1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-23,15-24yr,0,194795,0.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-24,15-24yr,1,194795,0.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-25,15-24yr,0,194795,0.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-26,15-24yr,16,194795,8.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-27,15-24yr,26,194795,21.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-28,15-24yr,20,194795,23.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-29,15-24yr,8,194795,14.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-30,15-24yr,10,194795,9.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-31,15-24yr,13,194795,11.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-32,15-24yr,19,194795,16.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-33,15-24yr,58,194795,39.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-34,15-24yr,76,194795,68.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-35,15-24yr,21,194795,49.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-36,15-24yr,33,194795,27.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-37,15-24yr,64,194795,49.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-38,15-24yr,72,194795,69.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-39,15-24yr,122,194795,99.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-40,15-24yr,148,194795,138.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-41,15-24yr,340,194795,250.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-42,15-24yr,716,194795,542.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-43,15-24yr,1226,194795,996.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-44,15-24yr,959,194795,1121.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-45,15-24yr,539,194795,769,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-46,15-24yr,663,194795,617.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-47,15-24yr,770,194795,735.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-48,15-24yr,732,194795,771.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-49,15-24yr,839,194795,806.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-50,15-24yr,782,194795,832.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-51,15-24yr,687,194795,754.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-52,15-24yr,675,194795,699.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-53,15-24yr,884,194795,800.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-01,15-24yr,1386,194795,1165.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-02,15-24yr,771,194795,1107.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-03,15-24yr,667,194795,738.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-04,15-24yr,751,194795,727.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-05,15-24yr,652,194795,720.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-10,25-49yr,9,710263,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-11,25-49yr,112,710263,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-12,25-49yr,76,710263,26.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-13,25-49yr,78,710263,21.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-14,25-49yr,75,710263,21.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-15,25-49yr,73,710263,20.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-16,25-49yr,42,710263,16.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-17,25-49yr,24,710263,9.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-18,25-49yr,9,710263,4.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-19,25-49yr,9,710263,2.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-20,25-49yr,2,710263,1.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-21,25-49yr,1,710263,0.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-22,25-49yr,2,710263,0.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-23,25-49yr,8,710263,1.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-24,25-49yr,5,710263,1.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-25,25-49yr,15,710263,2.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-26,25-49yr,28,710263,6.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-27,25-49yr,72,710263,14.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-28,25-49yr,68,710263,19.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-29,25-49yr,44,710263,15.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-30,25-49yr,49,710263,13.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-31,25-49yr,41,710263,12.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-32,25-49yr,29,710263,9.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-33,25-49yr,68,710263,13.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-34,25-49yr,98,710263,23.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-35,25-49yr,111,710263,29.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-36,25-49yr,171,710263,39.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-37,25-49yr,266,710263,61.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-38,25-49yr,352,710263,87,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-39,25-49yr,442,710263,111.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-40,25-49yr,562,710263,141.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-41,25-49yr,1022,710263,223,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-42,25-49yr,2244,710263,459.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-43,25-49yr,5154,710263,1041.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-44,25-49yr,6042,710263,1576.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-45,25-49yr,4243,710263,1448.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-46,25-49yr,4326,710263,1206.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-47,25-49yr,4406,710263,1229.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-48,25-49yr,4349,710263,1232.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-49,25-49yr,4656,710263,1267.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-50,25-49yr,4795,710263,1330.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-51,25-49yr,4365,710263,1289.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-52,25-49yr,4046,710263,1184.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-53,25-49yr,4830,710263,1249.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-01,25-49yr,6443,710263,1587.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-02,25-49yr,4461,710263,1535.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-03,25-49yr,4011,710263,1192.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-04,25-49yr,3987,710263,1126.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-05,25-49yr,3349,710263,1032.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-10,50-64yr,8,449090,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-11,50-64yr,57,449090,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-12,50-64yr,56,449090,25.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-13,50-64yr,94,449090,33.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-14,50-64yr,58,449090,33.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-15,50-64yr,42,449090,22.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-16,50-64yr,22,449090,14.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-17,50-64yr,9,449090,6.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-18,50-64yr,10,449090,4.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-19,50-64yr,1,449090,2.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-20,50-64yr,2,449090,0.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-21,50-64yr,0,449090,0.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-22,50-64yr,0,449090,0,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-23,50-64yr,1,449090,0.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-24,50-64yr,4,449090,1.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-25,50-64yr,7,449090,2.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-26,50-64yr,13,449090,4.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-27,50-64yr,21,449090,7.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-28,50-64yr,28,449090,10.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-29,50-64yr,27,449090,12.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-30,50-64yr,27,449090,12,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-31,50-64yr,27,449090,12,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-32,50-64yr,12,449090,8.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-33,50-64yr,29,449090,9.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-34,50-64yr,35,449090,14.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-35,50-64yr,42,449090,17.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-36,50-64yr,53,449090,21.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-37,50-64yr,114,449090,37.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-38,50-64yr,167,449090,62.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-39,50-64yr,206,449090,83.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-40,50-64yr,263,449090,104.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-41,50-64yr,459,449090,160.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-42,50-64yr,1026,449090,330.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-43,50-64yr,2298,449090,740.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-44,50-64yr,2961,449090,1171,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-45,50-64yr,2412,449090,1196.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-46,50-64yr,2470,449090,1087.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-47,50-64yr,2447,449090,1094.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-48,50-64yr,2453,449090,1091.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-49,50-64yr,2386,449090,1077.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-50,50-64yr,2553,449090,1099.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-51,50-64yr,2375,449090,1097.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-52,50-64yr,2365,449090,1055.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-53,50-64yr,2631,449090,1112.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-01,50-64yr,3303,449090,1321.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-02,50-64yr,2405,449090,1271,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-03,50-64yr,2152,449090,1014.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-04,50-64yr,2199,449090,968.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-05,50-64yr,1665,449090,860.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-10,65-79yr,3,302021,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-11,65-79yr,13,302021,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-12,65-79yr,22,302021,11.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-13,65-79yr,70,302021,30.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-14,65-79yr,35,302021,34.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-15,65-79yr,17,302021,17.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-16,65-79yr,17,302021,11.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-17,65-79yr,12,302021,9.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-18,65-79yr,6,302021,6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-19,65-79yr,1,302021,2.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-20,65-79yr,1,302021,0.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-21,65-79yr,0,302021,0.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-22,65-79yr,0,302021,0,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-23,65-79yr,0,302021,0,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-24,65-79yr,0,302021,0,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-25,65-79yr,1,302021,0.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-26,65-79yr,0,302021,0.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-27,65-79yr,5,302021,1.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-28,65-79yr,8,302021,4.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-29,65-79yr,13,302021,7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-30,65-79yr,19,302021,10.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-31,65-79yr,6,302021,8.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-32,65-79yr,8,302021,4.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-33,65-79yr,10,302021,6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-34,65-79yr,17,302021,8.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-35,65-79yr,25,302021,13.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-36,65-79yr,20,302021,14.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-37,65-79yr,34,302021,17.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-38,65-79yr,53,302021,28.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-39,65-79yr,68,302021,40.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-40,65-79yr,110,302021,58.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-41,65-79yr,172,302021,93.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-42,65-79yr,341,302021,169.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-43,65-79yr,816,302021,383.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-44,65-79yr,1132,302021,645,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-45,65-79yr,1166,302021,760.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-46,65-79yr,1162,302021,770.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-47,65-79yr,1176,302021,774.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-48,65-79yr,1115,302021,758.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-49,65-79yr,1137,302021,745.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-50,65-79yr,1166,302021,762.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-51,65-79yr,1074,302021,741.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-52,65-79yr,1086,302021,715.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-53,65-79yr,1315,302021,795,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-01,65-79yr,1613,302021,969.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-02,65-79yr,1199,302021,931.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-03,65-79yr,1097,302021,760.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-04,65-79yr,927,302021,670.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-05,65-79yr,750,302021,555.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-10,80+yr,0,111033,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-11,80+yr,10,111033,,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-12,80+yr,26,111033,32.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-13,80+yr,56,111033,73.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-14,80+yr,77,111033,119.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-15,80+yr,38,111033,103.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-16,80+yr,31,111033,62.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-17,80+yr,11,111033,37.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-18,80+yr,10,111033,18.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-19,80+yr,5,111033,13.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-20,80+yr,0,111033,4.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-21,80+yr,1,111033,0.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-22,80+yr,0,111033,0.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-23,80+yr,0,111033,0,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-24,80+yr,0,111033,0,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-25,80+yr,0,111033,0,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-26,80+yr,1,111033,0.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-27,80+yr,7,111033,7.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-28,80+yr,5,111033,10.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-29,80+yr,9,111033,12.6,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-30,80+yr,27,111033,32.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-31,80+yr,5,111033,28.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-32,80+yr,4,111033,8.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-33,80+yr,4,111033,7.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-34,80+yr,5,111033,8.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-35,80+yr,7,111033,10.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-36,80+yr,9,111033,14.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-37,80+yr,30,111033,35.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-38,80+yr,46,111033,68.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-39,80+yr,31,111033,69.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-40,80+yr,49,111033,72.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-41,80+yr,123,111033,154.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-42,80+yr,205,111033,295.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-43,80+yr,532,111033,663.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-44,80+yr,751,111033,1155.5,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-45,80+yr,998,111033,1575.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-46,80+yr,1203,111033,1982.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-47,80+yr,1310,111033,2263.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-48,80+yr,1295,111033,2346.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-49,80+yr,1322,111033,2357,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-50,80+yr,1004,111033,2094.9,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-51,80+yr,847,111033,1667.1,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-52,80+yr,756,111033,1443.7,"TESSy COVID-19, national weekly data"
Slovenia,SI,2020-53,80+yr,675,111033,1288.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-01,80+yr,801,111033,1329.3,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-02,80+yr,660,111033,1315.8,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-03,80+yr,475,111033,1022.2,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-04,80+yr,376,111033,766.4,"TESSy COVID-19, national weekly data"
Slovenia,SI,2021-05,80+yr,280,111033,590.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-05,<15yr,0,6930117,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-06,<15yr,0,6930117,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-07,<15yr,0,6930117,0,"TESSy COVID-19, national weekly data"
Spain,ES,2020-08,<15yr,0,6930117,0,"TESSy COVID-19, national weekly data"
Spain,ES,2020-09,<15yr,19,6930117,0.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-10,<15yr,107,6930117,1.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-11,<15yr,190,6930117,4.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-12,<15yr,217,6930117,5.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-13,<15yr,181,6930117,5.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-14,<15yr,132,6930117,4.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-15,<15yr,108,6930117,3.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-16,<15yr,98,6930117,3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-17,<15yr,80,6930117,2.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-18,<15yr,91,6930117,2.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-19,<15yr,64,6930117,2.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-20,<15yr,168,6930117,3.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-21,<15yr,159,6930117,4.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-22,<15yr,170,6930117,4.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-23,<15yr,173,6930117,4.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-24,<15yr,115,6930117,4.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-25,<15yr,148,6930117,3.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-26,<15yr,230,6930117,5.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-27,<15yr,273,6930117,7.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-28,<15yr,617,6930117,12.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-29,<15yr,1083,6930117,24.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-30,<15yr,1899,6930117,43,"TESSy COVID-19, national weekly data"
Spain,ES,2020-31,<15yr,2631,6930117,65.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-32,<15yr,3547,6930117,89.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-33,<15yr,4796,6930117,120.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-34,<15yr,6128,6930117,157.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-35,<15yr,7169,6930117,191.9,"TESSy COVID-19, national weekly data"
